臆, 1084
胱, 1083
搭, 1077
膏, 1076
漕, 1072
楊, 1071
佑, 1067
曹, 1064
佇, 1063
穿, 1063
郁, 1062
蛮, 1060
蝦, 1057
昂, 1053
慕, 1049
疹, 1048
糞, 1039
牽, 1038
禄, 1036
峙, 1034
曾, 1030
琉, 1029
苑, 1029
詫, 1029
樋, 1026
肖, 1026
廿, 1024
牙, 1022
茨, 1022
叙, 1019
僅, 1018
祇, 1017
瞼, 1015
愕, 1014
柵, 1013
碁, 1013
纏, 1009
釘, 1008
呉, 1007
而, 1006
尼, 1004
藻, 1004
幡, 993
頬, 991
﨑, 991
牡, 990
柿, 984
踪, 983
函, 982
芋, 982
詮, 977
蔭, 974
洪, 971
暁, 966
瞭, 963
匡, 962
侮, 960
搾, 958
悶, 957
晒, 957
錬, 956
讐, 955
腿, 953
霞, 951
謳, 950
畠, 949
侶, 947
厩, 947
勾, 946
乞, 936
喘, 934
襖, 933
勅, 932
暫, 931
麾, 930
畿, 929
蒙, 928
畏, 927
拗, 920
巾, 917
些, 916
款, 915
蒲, 914
某, 913
冴, 912
唄, 910
峡, 910
汲, 906
卸, 904
咽, 904
兎, 903
壺, 903
盲, 903
桁, 902
牢, 902
唖, 901
巌, 900
罠, 898
韻, 896
榊, 892
壱, 889
莫, 887
與, 886
悼, 884
賜, 884
萎, 882
堕, 880
斑, 880
斥, 880
戴, 879
庵, 878
吏, 877
播, 871
坑, 869
呻, 864
厭, 863
宋, 863
痒, 861
迅, 861
侯, 854
筈, 853
寅, 852
朋, 852
惣, 850
庸, 849
瓢, 849
讃, 847
薇, 844
凌, 843
煽, 843
薔, 842
槌, 841
苔, 840
昏, 839
薪, 838
棺, 836
應, 833
抹, 828
譚, 828
嶺, 827
嗣, 825
累, 825
煉, 825
埃, 822
掴, 822
膿, 822
舶, 820
蔓, 820
餓, 820
實, 819
妓, 818
憐, 817
逐, 817
巳, 812
萬, 812
俣, 809
奢, 809
醍, 809
醐, 809
藪, 805
陀, 805
萌, 803
厨, 800
挽, 800
燈, 798
駿, 795
酌, 794
臼, 792
牌, 788
剖, 787
湊, 787
狐, 786
鼠, 784
狗, 783
茅, 783
餃, 783
惧, 781
鋳, 781
婿, 780
摯, 779
汽, 779
轟, 779
帥, 778
朽, 775
窪, 774
娃, 772
攣, 769
噛, 768
姑, 767
撒, 767
倭, 766
咎, 766
拐, 766
彷, 765
樫, 765
勲, 764
剥, 761
但, 759
楠, 755
庇, 752
樽, 751
爾, 748
梓, 747
淋, 747
獅, 747
瞰, 747
娯, 744
仇, 742
雌, 742
租, 741
葦, 741
撰, 738
廣, 736
睦, 735
鞍, 734
頸, 732
弔, 731
椿, 731
閃, 728
卿, 727
寡, 725
踵, 721
猶, 719
嵌, 714
姐, 712
勿, 710
拷, 710
鯨, 709
菩, 707
團, 704
峠, 704
漱, 704
蔽, 703
凹, 701
升, 699
腑, 699
碧, 698
樺, 696
甥, 696
毀, 695
蛍, 695
軀, 695
鵜, 695
媛, 693
巫, 691
醬, 691
檀, 688
瑠, 687
鵬, 687
煌, 683
怨, 682
梟, 682
淀, 682
傲, 680
嘔, 680
謹, 680
宵, 679
仔, 678
孕, 676
劫, 674
佃, 671
曳, 670
煎, 668
溺, 667
濱, 664
瞥, 663
脊, 662
窒, 660
珈, 659
琲, 659
揄, 658
揶, 657
撥, 655
玩, 655
串, 651
蕎, 650
諏, 650
蚊, 649
箋, 647
霜, 646
痢, 645
楓, 643
矯, 643
謂, 642
凜, 640
剃, 640
揆, 638
燭, 636
罹, 635
姦, 634
淹, 634
柚, 633
狸, 631
刹, 629
疵, 629
蝕, 629
葵, 628
袴, 628
稔, 627
砦, 626
竿, 625
卯, 623
栖, 620
麟, 620
賦, 618
嗟, 617
惟, 617
粥, 617
糾, 617
罔, 616
麓, 616
鞭, 614
蕭, 613
鷗, 613
蹄, 611
輿, 611
嗜, 610
屯, 610
淫, 610
丞, 607
愁, 607
痙, 606
鴻, 606
妾, 605
梯, 605
屍, 604
渓, 604
湛, 604
只, 601
者, 601
舵, 600
殉, 597
擢, 596
軋, 596
凱, 595
瞑, 594
詣, 590
鱗, 589
迂, 587
咄, 586
蠟, 586
瑕, 584
遵, 584
岬, 583
纂, 583
渾, 581
氣, 579
馨, 579
堆, 572
稜, 572
痩, 571
恣, 569
嫡, 568
諒, 565
攘, 564
錆, 563
楯, 561
蚕, 560
啜, 558
茫, 557
盃, 556
忖, 554
耽, 552
鮎, 551
灸, 550
姪, 548
隻, 547
套, 546
訣, 546
淑, 545
遜, 545
跨, 544
雛, 544
蟹, 543
駕, 543
顰, 541
殷, 539
瓜, 539
裡, 539
齋, 539
殆, 538
沫, 538
冶, 537
劉, 537
嚥, 535
饒, 535
飴, 534
汐, 532
裟, 532
礫, 530
酎, 529
體, 529
旺, 528
臥, 528
董, 527
蛹, 525
諫, 525
袈, 522
杜, 520
冥, 519
醤, 518
屑, 517
捲, 514
娼, 511
媚, 511
崔, 511
痘, 511
藁, 511
蛛, 511
椀, 510
祓, 510
膵, 510
蜘, 509
辣, 509
洛, 508
朧, 507
褐, 506
闊, 506
梢, 503
艇, 501
慄, 500
檻, 500
焉, 500
蛙, 500
爛, 498
壕, 497
廉, 496
會, 496
肛, 496
弧, 493
澪, 493
茜, 493
沌, 492
彙, 489
汝, 489
磐, 489
桟, 488
哭, 487
轢, 487
迦, 487
芙, 486
甦, 484
俸, 483
慧, 483
槻, 482
漸, 482
姜, 481
神, 481
嬌, 480
煤, 480
叡, 479
楚, 479
嗚, 477
帖, 477
輛, 477
叉, 476
璃, 476
叛, 475
咀, 473
嘗, 470
墟, 469
翠, 469
嚼, 468
扮, 468
灌, 468
狽, 468
鎧, 468
賓, 465
瘡, 460
裳, 459
噺, 458
秦, 456
糊, 456
舘, 456
鳳, 456
啞, 455
塡, 455
濠, 454
訛, 454
肋, 452
蕉, 451
鞠, 451
癇, 450
嚇, 449
奄, 449
掠, 449
檎, 449
吃, 448
丕, 446
櫻, 446
鷲, 446
賂, 445
註, 444
仄, 443
冨, 439
痰, 437
鯉, 437
遽, 435
颯, 435
數, 433
芭, 433
謄, 433
叢, 432
鞘, 432
鯛, 432
枡, 430
汎, 430
疱, 430
巴, 429
倦, 427
蛾, 427
笥, 426
餐, 426
泛, 425
魁, 425
牟, 424
苅, 424
榎, 423
肴, 423
杭, 422
礁, 421
疼, 419
酪, 419
繡, 418
晦, 417
禰, 416
諜, 415
饅, 415
恍, 414
掟, 414
蟻, 414
竦, 413
麿, 413
徨, 412
畔, 412
癪, 412
橇, 411
翳, 411
賤, 411
坦, 410
絨, 410
褪, 410
魯, 410
泄, 409
綸, 408
葺, 408
簾, 405
嗤, 403
肚, 402
惰, 400
捏, 400
瀕, 400
雁, 400
丙, 399
碍, 399
膣, 398
膠, 397
囊, 396
寵, 396
憚, 396
柑, 396
縞, 396
羞, 395
內, 394
掻, 394
琶, 394
琵, 393
燻, 392
脆, 392
瑶, 390
聯, 389
炙, 388
鴉, 388
蓉, 386
寓, 385
捌, 385
楡, 385
熾, 385
簞, 385
檜, 384
氾, 384
紘, 383
贋, 383
點, 383
椒, 382
窯, 382
邑, 382
峯, 381
茹, 381
嵩, 380
衟, 380
亦, 377
弛, 377
沁, 375
貶, 375
卜, 374
秤, 374
蕩, 374
澱, 372
瞞, 371
茸, 370
蟬, 370
哨, 368
戊, 368
癬, 368
葡, 368
鋒, 367
伽, 366
棘, 366
埒, 365
萄, 363
趙, 363
來, 362
禱, 362
當, 361
毘, 360
曝, 359
發, 359
邁, 359
暢, 358
忽, 357
瞠, 357
蒔, 357
箕, 356
孟, 355
凛, 354
胚, 354
喬, 351
彿, 350
蠢, 349
豹, 349
鄭, 349
且, 348
凪, 347
幇, 347
兜, 346
几, 346
拵, 346
曼, 346
逞, 346
倶, 345
器, 344
屁, 343
掬, 341
狡, 341
邊, 341
埴, 340
鮨, 340
禮, 338
蕾, 338
顚, 338
呵, 337
壬, 337
窩, 337
薙, 337
囃, 336
謗, 336
炸, 334
站, 334
鉤, 334
猥, 333
誹, 333
靡, 333
齊, 333
綜, 332
毯, 331
杵, 330
悸, 329
憫, 329
單, 328
爲, 328
巷, 327
矜, 327
訃, 327
陪, 327
峻, 326
鐵, 325
攪, 324
傀, 323
穢, 323
逡, 321
渠, 320
緋, 320
屓, 319
諮, 319
戮, 318
贔, 318
扁, 317
錐, 317
抉, 316
舩, 316
碇, 314
芻, 314
衍, 314
鼎, 314
倅, 313
匙, 313
惠, 313
雫, 313
儚, 311
卦, 311
鍼, 311
楕, 310
罷, 310
饉, 310
儡, 309
淸, 309
摺, 308
筰, 307
繭, 307
轍, 307
怜, 306
慾, 306
詔, 306
廟, 305
灼, 305
苫, 305
亘, 303
蓬, 303
伍, 302
芲, 302
哺, 301
戰, 301
蹟, 301
竪, 299
聘, 299
幀, 297
斯, 297
朙, 295
竈, 295
虻, 295
敎, 294
葱, 294
禿, 293
鰻, 293
袂, 291
貂, 291
腱, 290
餉, 290
佛, 289
乖, 287
晰, 287
濤, 287
薗, 287
堰, 286
辟, 286
躾, 285
獨, 284
挺, 283
湘, 282
戌, 281
樂, 281
矮, 280
經, 280
藥, 279
咥, 278
謁, 278
甕, 277
瘤, 277
塚, 277
絢, 276
傭, 273
榜, 273
縋, 272
黛, 272
宥, 271
欣, 270
渚, 268
祟, 268
海, 268
吻, 267
對, 266
歬, 265
祠, 265
誦, 265
說, 265
逗, 265
珂, 263
產, 263
裔, 263
輯, 263
隼, 263
靭, 263
鞜, 263
拮, 262
靑, 262
蓮, 262
圓, 261
寇, 261
脛, 260
節, 260
捗, 258
扌, 257
斂, 257
腋, 257
舅, 256
蠅, 256
閨, 256
髷, 256
澎, 255
疇, 255
蠣, 255
關, 255
粕, 253
弼, 252
蓑, 252
閻, 252
箔, 251
朦, 250
詛, 250
厘, 249
變, 249
擲, 248
暈, 248
橙, 247
燦, 246
憾, 245
曙, 245
煉, 245
竣, 245
鯱, 245
韮, 244
亞, 243
楳, 243
鷺, 243
偲, 242
斡, 242
劾, 241
琢, 241
釧, 241
娶, 240
佩, 239
丑, 238
噤, 238
屏, 238
澁, 238
祢, 238
蔦, 238
槇, 237
竄, 237
艘, 237
靄, 236
衷, 235
啄, 234
墾, 233
盧, 233
填, 232
蘆, 232
餡, 232
儘, 231
贄, 231
畝, 230
窄, 230
襄, 230
凧, 229
柩, 229
珊, 229
鋏, 229
飄, 229
攫, 228
淘, 228
皐, 228
隋, 228
箒, 227
鍬, 227
剪, 226
苺, 225
蟲, 225
敲, 224
翅, 224
鶯, 224
黎, 224
嶽, 223
彥, 223
牝, 223
迭, 223
灘, 222
諧, 222
謐, 222
亥, 221
權, 221
邉, 220
惡, 219
櫛, 219
痣, 219
臍, 219
饗, 219
蛋, 218
菟, 217
雙, 216
埜, 215
尤, 215
朶, 215
綬, 215
翡, 215
處, 215
賽, 215
趨, 215
饌, 215
鰹, 215
壽, 214
滓, 214
猾, 214
宍, 213
肇, 213
捷, 212
梵, 212
臀, 212
芹, 212
證, 212
奸, 211
柊, 211
熙, 211
魏, 211
齟, 211
齬, 211
做, 210
嚢, 210
畫, 210
紬, 210
躓, 210
俘, 209
悉, 209
狀, 209
屛, 208
雞, 208
閔, 207
靱, 207
于, 206
儂, 206
呷, 206
甫, 206
聳, 206
閤, 206
亂, 205
凰, 205
倖, 204
沃, 204
襞, 204
鎗, 204
漲, 202
籀, 202
荼, 202
鹼, 202
麒, 201
弗, 200
彌, 200
涌, 200
禾, 200
誅, 199
圃, 198
悍, 198
欽, 198
殲, 198
瑚, 198
蛸, 198
梱, 197
炮, 197
狄, 197
臺, 197
麩, 197
禽, 196
麹, 196
徊, 195
椋, 195
庚, 194
拌, 194
蟇, 194
諍, 194
精, 194
按, 193
躙, 193
麴, 193
僻, 192
崑, 192
徘, 192
楢, 192
犀, 192
紆, 192
蛭, 192
畦, 191
硯, 191
禎, 191
絲, 191
冲, 190
塑, 190
啖, 189
棹, 189
汀, 189
游, 189
賣, 189
溪, 188
驕, 188
婢, 187
癲, 187
倹, 186
夥, 186
琥, 186
筏, 186
醇, 186
俔, 185
咸, 185
桔, 185
肆, 185
鬚, 185
沽, 184
珀, 184
舛, 184
斤, 183
帶, 182
斷, 182
滿, 182
鳶, 182
熬, 181
德, 180
酉, 180
鑽, 180
截, 179
涸, 179
砒, 179
虔, 179
憬, 178
逼, 178
悴, 177
涎, 177
蔣, 177
邂, 177
允, 176
已, 176
莞, 176
逅, 176
錫, 176
黃, 176
烙, 175
遼, 175
捺, 174
焰, 174
笙, 173
鍮, 173
擾, 172
琳, 172
糠, 172
鍾, 172
扞, 171
褄, 171
亢, 170
兒, 170
缺, 170
跋, 170
夭, 169
榮, 169
稅, 169
隕, 169
俎, 168
泪, 168
焙, 168
鏑, 168
筵, 167
黴, 167
乎, 166
亨, 166
廓, 166
櫃, 166
獰, 166
羹, 166
視, 166
冤, 165
圖, 165
孵, 165
杞, 165
縷, 165
譬, 165
兩, 164
匕, 164
睫, 164
觀, 164
躁, 164
雉, 164
鸞, 164
托, 163
痔, 163
哮, 162
聚, 162
號, 162
軻, 162
鋸, 162
憔, 161
榴, 161
洟, 161
漑, 161
袱, 161
厠, 160
娩, 160
瀆, 160
烹, 160
耀, 160
脃, 160
侘, 159
卍, 159
漿, 159
瑛, 159
轉, 159
咆, 158
寨, 158
慵, 157
砺, 157
恫, 156
碌, 156
苓, 156
袢, 156
謬, 156
遁, 156
枷, 155
聾, 155
衿, 155
駁, 155
姥, 154
娑, 154
絕, 154
蒐, 154
雜, 154
舳, 153
鯖, 153
侃, 152
幟, 152
蕁, 152
吿, 151
彬, 151
頌, 151
摸, 150
毬, 150
瀉, 150
啼, 149
宀, 149
懺, 149
疋, 149
芒, 149
靈, 149
俱, 148
僭, 148
襦, 148
錚, 148
噪, 147
栞, 147
樟, 147
砧, 147
鬆, 147
俠, 146
猜, 146
袷, 146
鐙, 146
掏, 145
濾, 145
箭, 145
冑, 144
毫, 144
牒, 144
赳, 144
辨, 144
黨, 144
勁, 143
埠, 143
搗, 143
櫂, 143
縣, 143
總, 143
賈, 143
辯, 143
層, 143
社, 143
屹, 142
訥, 142
鑿, 142
哥, 141
栂, 141
秣, 141
黑, 141
懈, 140
脩, 140
酊, 140
戈, 139
舊, 139
薯, 139
鄙, 139
盂, 138
都, 138
嘯, 137
嘴, 137
彗, 137
珪, 137
疏, 137
篝, 137
舜, 137
蕪, 137
彈, 136
憮, 136
槿, 136
瀾, 136
睾, 136
銚, 136
連, 136
祖, 136
價, 135
收, 135
梳, 135
茄, 135
詭, 135
剌, 134
懣, 134
棍, 134
溫, 134
瓊, 134
蠱, 134
跪, 134
俟, 133
桝, 133
簪, 133
胤, 133
殺, 133
類, 133
堡, 132
畢, 132
酩, 132
僥, 131
峨, 131
楔, 131
繍, 131
頽, 131
滔, 130
窘, 130
矩, 129
磋, 129
躱, 129
錨, 129
抒, 128
襷, 128
誂, 128
侠, 127
暉, 127
毟, 127
淤, 127
滾, 127
穣, 127
紂, 127
逍, 127
鉾, 127
鱒, 127
劑, 126
廳, 126
椰, 126
頒, 126
鹽, 126
喀, 125
疆, 125
綠, 125
舍, 125
詈, 125
鉦, 125
檄, 124
瀟, 124
刎, 123
宕, 123
杓, 123
菫, 123
蕃, 123
塙, 122
捩, 122
砥, 122
腟, 122
衒, 122
衞, 122
每, 121
滸, 121
澹, 121
燐, 121
脹, 121
菖, 121
蓼, 121
蹲, 121
鞋, 121
嬰, 120
懃, 120
溥, 120
炳, 120
虛, 120
福, 120
偕, 119
囮, 119
恢, 119
慇, 119
憊, 119
擧, 119
艸, 119
蜀, 119
顛, 119
稟, 118
舷, 118
諄, 118
鮪, 118
撼, 117
框, 117
緞, 117
恃, 116
炬, 116
脾, 116
藏, 116
閏, 116
假, 115
僑, 115
壓, 115
戟, 115
槙, 115
气, 115
營, 115
竺, 115
脉, 115
鱈, 115
寥, 114
搦, 114
笏, 114
袁, 114
錘, 114
鰐, 114
鰯, 114
堯, 113
壜, 113
帷, 113
鄕, 113
扈, 112
脫, 112
館, 112
惇, 111
緘, 111
齒, 111
尹, 110
桓, 110
潑, 110
燗, 110
穀, 110
擊, 109
剋, 108
區, 108
坤, 108
奕, 108
嶼, 108
拿, 108
疽, 108
盡, 108
虞, 108
逹, 108
隘, 108
嗽, 107
很, 107
步, 107
沓, 107
燵, 107
薛, 107
褥, 107
册, 106
匪, 106
朮, 106
梃, 106
蔀, 106
鉋, 106
錢, 106
餘, 106
鵠, 106
剽, 105
崙, 105
筍, 105
誼, 105
鋤, 105
鋲, 105
錮, 105
你, 104
斃, 104
旁, 104
麥, 104
漢, 104
凭, 103
勒, 103
涅, 103
陋, 103
隆, 103
嗄, 102
歸, 102
瀑, 102
藉, 102
邇, 102
益, 102
吼, 101
崗, 101
嵯, 101
巖, 101
懊, 101
滉, 101
玖, 101
磔, 101
籐, 101
訶, 101
閾, 101
匈, 100
慟, 100
慥, 100
檢, 100
歎, 100
猗, 100
獏, 100
祷, 100
綽, 100
餞, 100
悄, 99
瑣, 99
蔗, 99
參, 98
欅, 98
蝠, 98
豫, 98
躯, 98
迄, 98
霖, 98
勞, 97
厥, 97
婉, 97
帛, 97
撓, 97
沐, 97
礙, 97
籤, 97
頗, 97
髮, 97
愴, 96
拜, 96
淆, 96
癸, 96
碩, 96
稱, 96
耆, 96
蟄, 96
蠍, 96
雖, 96
痍, 95
羆, 95
吝, 94
噎, 94
憺, 94
旱, 94
榛, 94
沒, 94
袍, 94
輻, 94
闕, 94
阝, 94
屬, 93
歲, 93
竟, 93
簀, 93
萱, 93
蔡, 93
糖, 93
攴, 92
稗, 92
稠, 92
籃, 92
衾, 92
諳, 92
鸚, 92
祝, 92
專, 91
疸, 91
禊, 91
繞, 91
繹, 91
膾, 91
苞, 91
醫, 91
靜, 91
什, 90
忸, 90
怩, 90
欒, 90
罅, 90
蝙, 90
釉, 90
鉉, 90
雹, 90
乘, 89
嚴, 89
塹, 89
寫, 89
熔, 89
种, 89
籾, 89
縒, 89
釋, 89
朗, 89
刮, 88
搏, 88
縊, 88
輕, 88
閒, 88
顫, 88
鹸, 88
夾, 87
緬, 87
萠, 87
蛆, 87
裝, 87
褻, 87
蹶, 87
迸, 87
侑, 86
哄, 86
弐, 86
瞽, 86
萊, 86
蚤, 86
辵, 86
鑛, 86
霹, 86
靂, 86
鬢, 86
諸, 86
嚆, 85
杳, 85
橿, 85
洸, 85
浣, 85
蝸, 85
鍔, 85
囀, 84
尸, 84
爭, 84
璽, 84
盜, 84
蝋, 84
覺, 84
諡, 84
恆, 83
眾, 83
臙, 83
鑼, 83
魃, 83
凋, 82
增, 82
婁, 82
宦, 82
寶, 82
戔, 82
攀, 82
昵, 82
緣, 82
鴦, 82
僧, 82
喊, 81
杠, 81
殘, 81
渣, 81
濘, 81
簒, 81
蜷, 81
諷, 81
魄, 81
鴛, 81
凉, 80
吽, 80
喇, 80
懼, 80
矣, 80
礮, 80
續, 80
萼, 80
轡, 80
鎚, 80
隹, 80
駝, 80
壯, 79
漉, 79
眈, 79
箪, 79
糟, 79
卷, 78
廛, 78
戶, 78
斟, 78
檬, 78
檸, 78
燒, 78
笈, 78
繙, 78
謔, 78
郞, 78
錄, 78
飰, 78
駱, 78
鮑, 78
媾, 77
懦, 77
訢, 77
逓, 77
鄧, 77
馘, 77
黍, 77
兪, 76
叟, 76
悧, 76
磊, 76
讓, 76
雍, 76
飮, 76
麝, 76
鼾, 76
儿, 75
劃, 75
匍, 75
橫, 75
濟, 75
燎, 75
狛, 75
腦, 75
蜃, 75
豐, 75
兌, 74
枇, 74
浚, 74
熨, 74
蹊, 74
蹠, 74
輜, 74
閖, 74
饐, 74
鵡, 74
匁, 73
叭, 73
妣, 73
漣, 73
猩, 73
皓, 73
碓, 73
聽, 73
蔘, 73
蛤, 73
驢, 73
亰, 72
奎, 72
廠, 72
悖, 72
拇, 72
渤, 72
煕, 72
莢, 72
蟀, 72
趾, 72
醉, 72
驗, 72
兇, 71
囓, 71
橐, 71
歷, 71
氓, 71
瀝, 71
絣, 71
谺, 71
蹙, 71
鰭, 71
契, 71
匐, 70
奠, 70
嶌, 70
巽, 70
煥, 70
穹, 70
蕗, 70
衙, 70
闖, 70
髑, 70
鹵, 70
侈, 69
匣, 69
奘, 69
杢, 69
艮, 69
蛟, 69
蝮, 69
閂, 69
髏, 69
嬬, 68
抓, 68
撞, 68
梧, 68
歇, 68
穽, 68
笵, 68
迹, 68
嘶, 67
歿, 67
蟠, 67
隱, 67
鷄, 67
芊, 66
藹, 66
褓, 66
韜, 66
馮, 66
驒, 66
撚, 65
氈, 65
眦, 65
稷, 65
罫, 65
虱, 65
螢, 65
鋪, 65
卽, 64
彅, 64
淮, 64
祕, 64
茗, 64
鎬, 64
鬪, 64
勤, 64
籬, 63
絃, 63
臈, 63
舒, 63
諤, 63
銛, 63
陟, 63
劍, 62
屠, 62
彳, 62
杣, 62
桿, 62
獸, 62
糺, 62
腥, 62
鵞, 62
勺, 61
抛, 61
掩, 61
擡, 61
氐, 61
獪, 61
疒, 61
粽, 61
蘊, 61
讒, 61
鏤, 61
鬨, 61
俑, 60
囗, 60
捐, 60
揖, 60
晏, 60
曆, 60
楷, 60
盒, 60
箴, 60
罐, 60
艱, 60
㟢, 59
嗇, 59
广, 59
栢, 59
汪, 59
蕨, 59
譯, 59
乍, 58
孚, 58
擽, 58
樓, 58
獻, 58
瘻, 58
縺, 58
耜, 58
苧, 58
誨, 58
鞆, 58
馭, 58
旅, 58
尭, 57
徽, 57
拱, 57
疚, 57
臂, 57
霍, 57
顯, 57
劈, 56
址, 56
嬪, 56
屎, 56
愧, 56
盥, 56
薹, 56
褸, 56
襤, 56
諱, 56
邱, 56
鉞, 56
險, 56
魍, 56
魎, 56
鼬, 56
倆, 55
厖, 55
怺, 55
恕, 55
恬, 55
悛, 55
戎, 55
柘, 55
炯, 55
禦, 55
繚, 55
蔬, 55
隨, 55
羽, 55
冽, 54
彝, 54
无, 54
疥, 54
疳, 54
箏, 54
躬, 54
鐸, 54
咋, 53
尙, 53
畸, 53
籘, 53
耄, 53
褌, 53
邏, 53
銜, 53
鮒, 53
寢, 52
廾, 52
樣, 52
溯, 52
滯, 52
熄, 52
爻, 52
甜, 52
疝, 52
瘢, 52
菰, 52
蛉, 52
蜻, 52
蝉, 52
譫, 52
隧, 52
鬯, 52
鱶, 52
坡, 51
戀, 51
效, 51
猷, 51
磬, 51
繼, 51
臘, 51
莚, 51
赫, 51
魑, 51
鰺, 51
鵄, 51
刳, 50
咫, 50
嫋, 50
糀, 50
艹, 50
藷, 50
霙, 50
突, 50
塒, 49
幷, 49
徠, 49
愼, 49
拑, 49
燼, 49
箝, 49
膽, 49
荏, 49
蠕, 49
袒, 49
闢, 49
鰲, 49
﨟, 49
梅, 49
厂, 48
徂, 48
徃, 48
拂, 48
撈, 48
旣, 48
淨, 48
淺, 48
燧, 48
甁, 48
皃, 48
舫, 48
蒜, 48
驛, 48
鹹, 48
圳, 47
堝, 47
嬲, 47
昴, 47
槐, 47
歡, 47
浙, 47
涛, 47
渟, 47
猴, 47
箍, 47
綯, 47
茯, 47
蜥, 47
裃, 47
顏, 47
餝, 47
魘, 47
冀, 46
媼, 46
昻, 46
樅, 46
溌, 46
璋, 46
盈, 46
禪, 46
軛, 46
飜, 46
禍, 46
圈, 45
坩, 45
夙, 45
彡, 45
殯, 45
漓, 45
濕, 45
琺, 45
盞, 45
稻, 45
紊, 45
閘, 45
闆, 45
髴, 45
鯰, 45
鴇, 45
鸕, 45
鼈, 45
墨, 45
僉, 44
恪, 44
瀞, 44
爐, 44
瑯, 44
眷, 44
粱, 44
耒, 44
葭, 44
迪, 44
騨, 44
鶉, 44
齡, 44
厶, 43
喃, 43
擇, 43
涵, 43
瑤, 43
眇, 43
縱, 43
繻, 43
羌, 43
聊, 43
蔴, 43
蕊, 43
詁, 43
讖, 43
跌, 43
踝, 43
躅, 43
躑, 43
鉏, 43
鞴, 43
練, 43
个, 42
媽, 42
屢, 42
弑, 42
愈, 42
沾, 42
甬, 42
瘴, 42
翫, 42
膊, 42
蓙, 42
讚, 42
贊, 42
鑠, 42
仍, 41
劵, 41
奐, 41
孜, 41
寬, 41
廹, 41
彎, 41
愾, 41
杷, 41
杼, 41
滌, 41
爰, 41
瘋, 41
类, 41
羲, 41
艷, 41
鴎, 41
渚, 41
難, 41
僞, 40
壷, 40
擔, 40
據, 40
攝, 40
棗, 40
櫟, 40
殳, 40
瀋, 40
祚, 40
禳, 40
螂, 40
覽, 40
釦, 40
默, 40
謹, 40
仗, 39
娥, 39
寞, 39
开, 39
彭, 39
怡, 39
曷, 39
桎, 39
梏, 39
羈, 39
腓, 39
荊, 39
蒡, 39
蝎, 39
譴, 39
豬, 39
鈿, 39
銑, 39
鎭, 39
闍, 39
鵯, 39
著, 39
从, 38
傅, 38
儺, 38
岨, 38
帚, 38
彊, 38
戲, 38
挾, 38
敍, 38
晨, 38
濛, 38
窶, 38
筐, 38
耿, 38
聟, 38
艫, 38
襴, 38
鈔, 38
驟, 38
蘭, 38
漣, 38
署, 38
丰, 37
并, 37
怙, 37
敫, 37
潛, 37
畊, 37
痾, 37
瞋, 37
笊, 37
翏, 37
驅, 37
髣, 37
鰒, 37
鵲, 37
暑, 37
琢, 37
剱, 36
壹, 36
岱, 36
擂, 36
曉, 36
槪, 36
檗, 36
濵, 36
牆, 36
矍, 36
臟, 36
蒋, 36
廉, 36
倻, 35
勸, 35
撹, 35
敖, 35
淼, 35
獺, 35
痼, 35
穩, 35
筅, 35
篦, 35
誣, 35
賚, 35
蹉, 35
逬, 35
鈆, 35
鍊, 35
霰, 35
頚, 35
祐, 35
啊, 34
姨, 34
廼, 34
懷, 34
极, 34
洙, 34
犮, 34
猖, 34
稍, 34
穎, 34
竝, 34
纓, 34
臑, 34
醋, 34
鑄, 34
敏, 34
䜌, 33
叮, 33
尞, 33
攸, 33
滄, 33
灣, 33
犇, 33
盪, 33
笘, 33
粂, 33
茱, 33
萸, 33
辶, 33
頤, 33
骰, 33
鬩, 33
靖, 33
倪, 32
弖, 32
恙, 32
晟, 32
渴, 32
烟, 32
熏, 32
燠, 32
祁, 32
簋, 32
絽, 32
纖, 32
艀, 32
葯, 32
襯, 32
跛, 32
踞, 32
辠, 32
鉗, 32
雋, 32
鱧, 32
伶, 31
剔, 31
奧, 31
弉, 31
悌, 31
攬, 31
晝, 31
椽, 31
樵, 31
燔, 31
獵, 31
瞻, 31
羯, 31
翰, 31
肱, 31
脣, 31
薮, 31
蚓, 31
蚯, 31
蝟, 31
詢, 31
謠, 31
踰, 31
迯, 31
鏝, 31
鞣, 31
韋, 31
鷦, 31
鷯, 31
辶, 31
侖, 30
勳, 30
嚀, 30
夬, 30
巠, 30
弩, 30
擱, 30
旌, 30
梔, 30
櫚, 30
殼, 30
烝, 30
燮, 30
獗, 30
皀, 30
眄, 30
篩, 30
簠, 30
粃, 30
耑, 30
蜩, 30
髥, 30
龞, 30
龠, 30
佻, 29
偃, 29
别, 29
卣, 29
另, 29
哈, 29
喿, 29
壙, 29
妲, 29
宸, 29
扼, 29
撻, 29
擅, 29
攷, 29
曠, 29
桧, 29
涜, 29
淪, 29
渫, 29
犂, 29
穗, 29
繪, 29
蛎, 29
蜚, 29
蠶, 29
觸, 29
豈, 29
陷, 29
祥, 29
喝, 29
祈, 29
繁, 29
倚, 28
哩, 28
嫂, 28
弴, 28
徑, 28
您, 28
擴, 28
枳, 28
歐, 28
殃, 28
溂, 28
滂, 28
潭, 28
牀, 28
疊, 28
睛, 28
碾, 28
祿, 28
禺, 28
筧, 28
篁, 28
粳, 28
緖, 28
纒, 28
罌, 28
辮, 28
邨, 28
鯵, 28
